 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 684999930.0 684999800.0 684999300.0 684997900.0 684994800.0 684989200.0 684980860.0 684971200.0 684963260.0 684960100.0 684963260.0 684971200.0 684980860.0 684989200.0 684994800.0 684997900.0 684999300.0 684999800.0 684999930.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0 685000000.0
 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 674999930.0 674999900.0 674999550.0 674998330.0 674995300.0 674988540.0 674976060.0 674957560.0 674936200.0 674918500.0 674911550.0 674918500.0 674936200.0 674957560.0 674976060.0 674988540.0 674995300.0 674998330.0 674999550.0 674999900.0 674999930.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0 675000000.0
 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 664999930.0 664999740.0 664999000.0 664996540.0 664990100.0 664975550.0 664949050.0 664909760.0 664864250.0 664826600.0 664811900.0 664826600.0 664864250.0 664909760.0 664949050.0 664975550.0 664990100.0 664996540.0 664999000.0 664999740.0 664999930.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0 665000000.0
 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 654999930.0 654999900.0 654999500.0 654997950.0 654992960.0 654979640.0 654950100.0 654895900.0 654815700.0 654722750.0 654645800.0 654615700.0 654645800.0 654722750.0 654815700.0 654895900.0 654950100.0 654979640.0 654992960.0 654997950.0 654999500.0 654999900.0 654999930.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0 655000000.0
 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 644999930.0 644999800.0 644999000.0 644995900.0 644986200.0 644960100.0 644902100.0 644795840.0 644638500.0 644456300.0 644305500.0 644246400.0 644305500.0 644456300.0 644638500.0 644795840.0 644902100.0 644960100.0 644986200.0 644995900.0 644999000.0 644999800.0 644999930.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0 645000000.0
 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 634999930.0 634999600.0 634998100.0 634992400.0 634974000.0 634924900.0 634815700.0 634615700.0 634319500.0 633976440.0 633692400.0 633581200.0 633692400.0 633976440.0 634319500.0 634615700.0 634815700.0 634924900.0 634974000.0 634992400.0 634998100.0 634999600.0 634999930.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0 635000000.0
 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 624999930.0 624999900.0 624999300.0 624996540.0 624986200.0 624953000.0 624864250.0 624666900.0 624305500.0 623770040.0 623150140.0 622636800.0 622435840.0 622636800.0 623150140.0 623770040.0 624305500.0 624666900.0 624864250.0 624953000.0 624986200.0 624996540.0 624999300.0 624999900.0 624999930.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0 625000000.0
 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 614999930.0 614999740.0 614998700.0 614994040.0 614976060.0 614918500.0 614764540.0 614421950.0 613794940.0 612866040.0 611790460.0 610899800.0 610551040.0 610899800.0 611790460.0 612866040.0 613794940.0 614421950.0 614764540.0 614918500.0 614976060.0 614994040.0 614998700.0 614999740.0 614999930.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0 615000000.0
 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 604999930.0 604999600.0 604997900.0 604990100.0 604960100.0 604864250.0 604607740.0 604037240.0 602992760.0 601445630.0 599654100.0 598170600.0 597589700.0 598170600.0 599654100.0 601445630.0 602992760.0 604037240.0 604607740.0 604864250.0 604960100.0 604990100.0 604997900.0 604999600.0 604999930.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0 605000000.0
 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 594999900.0 594999400.0 594996600.0 594984060.0 594936200.0 594783000.0 594372800.0 593460540.0 591790460.0 589316540.0 586451800.0 584079740.0 583150840.0 584079740.0 586451800.0 589316540.0 591790460.0 593460540.0 594372800.0 594783000.0 594936200.0 594984060.0 594996600.0 594999400.0 594999900.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0 595000000.0
